device_id,recorded_at,pressure_pa,battery_v,lat,lon,hdop,sat_count,fix_type,speed_mps,msg_type,event_type,pressure_prev,time_prev,delta_t_hours,pressure_delta,dispense_rate_pa_per_hr,dispense_rate_lph,valid_gps,delta_volume_l,dispensed_l,date,location_id,in_community
can_001,2026-01-19 01:54:28+00:00,109305,3.61,13.92132,31.8136,0.9,13,3D,0.02,EVENT,REFILL,106590.0,2026-01-19 01:49:04+00:00,0.09,2715.0,,,True,11.07033639143731,0.0,2026-01-19,loc_011,False
can_001,2026-01-19 01:54:28+00:00,109788,3.54,13.99377,30.99161,1.4,9,3D,0.99,EVENT,REFILL,109305.0,2026-01-19 01:54:28+00:00,0.0,483.0,,,True,1.9694189602446488,0.0,2026-01-19,loc_006,False
can_001,2026-01-19 01:55:33+00:00,102268,3.79,13.19766,31.20825,1.2,12,3D,0.06,EVENT,SERVICE_STOP,109788.0,2026-01-19 01:54:28+00:00,0.0180555555555555,-7520.0,416492.30769230775,1698.2357092448838,True,-30.66258919469929,30.66258919469929,2026-01-19,loc_016,True
can_001,2026-01-19 01:56:00+00:00,102973,4.08,13.17234,30.204,1.2,11,3D,0.51,EVENT,SERVICE_STOP,102268.0,2026-01-19 01:55:33+00:00,0.0075,705.0,,,True,2.8746177370030583,0.0,2026-01-19,loc_004,True
can_001,2026-01-19 01:56:46+00:00,103816,3.8,15.39378,32.80442,1.8,9,3D,6.71,HEARTBEAT,,102973.0,2026-01-19 01:56:00+00:00,0.0127777777777777,843.0,,,True,3.4373088685015296,0.0,2026-01-19,loc_018,True
can_001,2026-01-19 02:01:57+00:00,109165,3.88,14.82581,34.10361,1.0,14,3D,0.9,EVENT,REFILL,103583.0,2026-01-19 01:58:33+00:00,0.0566666666666666,5582.0,,,True,22.760448521916416,0.0,2026-01-19,loc_013,False
can_001,2026-01-19 02:02:11+00:00,102734,3.8,15.19882,34.88592,1.8,9,3D,8.68,HEARTBEAT,,109165.0,2026-01-19 02:01:57+00:00,0.0038888888888888,-6431.0,1653685.7142857143,6742.857142857144,True,-26.22222222222222,26.22222222222222,2026-01-19,loc_007,False
can_001,2026-01-19 02:02:14+00:00,110214,4.1,15.50853,32.56446,1.3,12,3D,0.15,EVENT,REFILL,102734.0,2026-01-19 02:02:11+00:00,0.0008333333333333,7480.0,,,True,30.49949031600408,0.0,2026-01-19,loc_001,True
can_001,2026-01-19 02:04:29+00:00,110210,4.12,14.19343,32.09424,0.9,12,3D,0.59,EVENT,REFILL,110214.0,2026-01-19 02:02:14+00:00,0.0375,-4.0,106.66666666666669,0.4349303431872239,True,-0.0163098878695209,0.0163098878695209,2026-01-19,loc_011,True
can_001,2026-01-19 02:11:05+00:00,110616,4.18,13.69508,30.79429,1.3,13,3D,0.26,EVENT,REFILL,107744.0,2026-01-19 02:10:58+00:00,0.0019444444444444,2872.0,,,True,11.710499490316003,0.0,2026-01-19,loc_019,True
can_001,2026-01-19 02:17:48+00:00,104294,3.91,15.4964,32.55278,1.8,9,3D,1.22,HEARTBEAT,,105661.0,2026-01-19 02:16:24+00:00,0.0233333333333333,-1367.0,58585.71428571428,238.88160768894716,True,-5.573904179408767,5.573904179408767,2026-01-19,loc_001,True
can_001,2026-01-19 02:18:32+00:00,101325,3.81,13.89741,35.49873,1.0,14,3D,0.37,EVENT,DEPLETED,104294.0,2026-01-19 02:17:48+00:00,0.0122222222222222,-2969.0,242918.1818181818,990.4920767306088,True,-12.106014271151889,12.106014271151889,2026-01-19,loc_012,True
can_001,2026-01-19 02:20:43+00:00,106879,3.65,13.18199,30.21803,3.0,5,2D,9.96,HEARTBEAT,,101325.0,2026-01-19 02:18:32+00:00,0.0363888888888888,5554.0,,,True,22.64627930682977,0.0,2026-01-19,loc_004,False
can_001,2026-01-19 02:21:38+00:00,110288,4.17,12.3643,33.42518,1.2,13,3D,0.34,EVENT,REFILL,106879.0,2026-01-19 02:20:43+00:00,0.0152777777777777,3409.0,,,True,13.900101936799183,0.0,2026-01-19,loc_005,False
can_001,2026-01-19 02:24:22+00:00,105098,4.17,14.39659,33.51196,1.8,9,3D,8.63,HEARTBEAT,,110288.0,2026-01-19 02:21:38+00:00,0.0455555555555555,-5190.0,113926.82926829268,464.53345267397634,True,-21.162079510703364,21.162079510703364,2026-01-19,loc_003,False
can_001,2026-01-19 02:27:29+00:00,104537,4.01,12.86012,32.98743,1.8,9,3D,8.89,HEARTBEAT,,105098.0,2026-01-19 02:24:22+00:00,0.0519444444444444,-561.0,10800.0,44.03669724770643,True,-2.287461773700306,2.287461773700306,2026-01-19,loc_005,True
can_001,2026-01-19 02:30:32+00:00,110640,4.05,14.99875,34.99207,1.1,13,3D,1.24,EVENT,REFILL,104537.0,2026-01-19 02:27:29+00:00,0.0508333333333333,6103.0,,,True,24.88481141692151,0.0,2026-01-19,loc_007,True
can_001,2026-01-19 02:37:43+00:00,104905,3.5,14.40748,33.52743,2.6,4,2D,1.89,HEARTBEAT,,110640.0,2026-01-19 02:30:32+00:00,0.1197222222222222,-5735.0,47902.55220417634,195.32131377849683,True,-23.38430173292559,23.38430173292559,2026-01-19,loc_003,False
can_001,2026-01-19 02:52:04+00:00,103665,4.12,13.71242,32.92058,1.8,9,3D,1.86,HEARTBEAT,,105393.0,2026-01-19 02:47:18+00:00,0.0794444444444444,-1728.0,21751.048951048953,88.68929235901716,True,-7.045871559633028,7.045871559633028,2026-01-19,loc_017,False
can_001,2026-01-19 02:52:29+00:00,107154,3.85,14.20085,32.10382,2.4,7,2D,1.63,HEARTBEAT,,103665.0,2026-01-19 02:52:04+00:00,0.0069444444444444,3489.0,,,True,14.226299694189604,0.0,2026-01-19,loc_011,True
can_001,2026-01-19 02:58:06+00:00,105133,4.13,13.49499,34.00217,1.4,14,3D,1.45,EVENT,SERVICE_STOP,106162.0,2026-01-19 02:57:50+00:00,0.0044444444444444,-1029.0,231525.0,944.0366972477065,True,-4.195718654434251,4.195718654434251,2026-01-19,loc_008,True
can_001,2026-01-19 02:58:59+00:00,105674,3.76,14.20437,32.10706,1.8,9,3D,9.88,HEARTBEAT,,105133.0,2026-01-19 02:58:06+00:00,0.0147222222222222,541.0,,,True,2.205912334352701,0.0,2026-01-19,loc_011,True
can_001,2026-01-19 03:08:30+00:00,106939,4.09,14.50765,33.0913,1.8,9,3D,8.79,HEARTBEAT,,105888.0,2026-01-19 03:07:28+00:00,0.0172222222222222,1051.0,,,True,4.285423037716616,0.0,2026-01-19,loc_017,False
can_001,2026-01-19 03:13:50+00:00,101775,3.55,12.50838,30.49953,0.9,11,3D,0.36,EVENT,SERVICE_STOP,103965.0,2026-01-19 03:10:49+00:00,0.0502777777777777,-2190.0,43558.01104972376,177.6065690100867,True,-8.929663608562693,8.929663608562693,2026-01-19,loc_009,True
can_001,2026-01-19 03:16:52+00:00,105839,3.66,15.4064,32.79578,1.4,9,3D,0.49,EVENT,SERVICE_STOP,101775.0,2026-01-19 03:13:50+00:00,0.0505555555555555,4064.0,,,True,16.570846075433234,0.0,2026-01-19,loc_018,True
can_001,2026-01-19 03:19:07+00:00,107956,3.5,15.49706,32.55761,1.0,13,3D,0.88,EVENT,SERVICE_STOP,105839.0,2026-01-19 03:16:52+00:00,0.0375,2117.0,,,True,8.632008154943936,0.0,2026-01-19,loc_001,True
can_001,2026-01-19 03:22:40+00:00,107366,3.75,15.40337,32.79573,1.8,9,3D,11.09,HEARTBEAT,,101883.0,2026-01-19 03:19:24+00:00,0.0544444444444444,5483.0,,,True,22.356778797145772,0.0,2026-01-19,loc_018,True
can_001,2026-01-19 03:26:26+00:00,101325,4.0,12.86174,32.97873,1.0,10,3D,0.63,EVENT,DEPLETED,107366.0,2026-01-19 03:22:40+00:00,0.0627777777777777,-6041.0,96228.3185840708,392.3682714946821,True,-24.632008154943936,24.632008154943936,2026-01-19,loc_005,True
can_001,2026-01-19 03:27:07+00:00,105490,3.91,14.12123,35.59173,1.1,9,3D,1.39,EVENT,SERVICE_STOP,101325.0,2026-01-19 03:26:26+00:00,0.0113888888888888,4165.0,,,True,16.982670744138634,0.0,2026-01-19,loc_012,False
can_001,2026-01-19 03:29:00+00:00,103089,3.67,14.49401,33.10777,1.0,9,3D,0.53,EVENT,SERVICE_STOP,102080.0,2026-01-19 03:28:01+00:00,0.0163888888888888,1009.0,,,True,4.114169215086647,0.0,2026-01-19,loc_017,False
can_001,2026-01-19 03:32:18+00:00,103968,3.88,13.27173,34.98633,1.8,9,3D,2.15,HEARTBEAT,,106503.0,2026-01-19 03:29:32+00:00,0.0461111111111111,-2535.0,54975.903614457835,224.162705869349,True,-10.33639143730887,10.33639143730887,2026-01-19,loc_012,False
can_001,2026-01-19 03:39:16+00:00,105358,4.12,15.50674,32.55358,2.4,4,2D,7.44,HEARTBEAT,,103968.0,2026-01-19 03:32:18+00:00,0.1161111111111111,1390.0,,,True,5.667686034658512,0.0,2026-01-19,loc_001,True
can_001,2026-01-19 03:43:07+00:00,103571,3.81,14.40369,33.52204,1.8,9,3D,8.14,HEARTBEAT,,101509.0,2026-01-19 03:41:11+00:00,0.0322222222222222,2062.0,,,True,8.407747196738024,0.0,2026-01-19,loc_003,True
can_001,2026-01-19 03:45:17+00:00,105629,3.87,13.49157,33.99727,1.1,10,3D,0.91,EVENT,SERVICE_STOP,103571.0,2026-01-19 03:43:07+00:00,0.0361111111111111,2058.0,,,True,8.391437308868502,0.0,2026-01-19,loc_008,True
can_001,2026-01-19 03:45:26+00:00,106669,3.56,13.06057,31.27623,1.8,9,3D,8.24,HEARTBEAT,,105629.0,2026-01-19 03:45:17+00:00,0.0025,1040.0,,,True,4.240570846075434,0.0,2026-01-19,loc_016,False
can_001,2026-01-19 03:45:39+00:00,101325,3.68,13.89719,35.50858,1.2,13,3D,0.12,EVENT,DEPLETED,106669.0,2026-01-19 03:45:26+00:00,0.0036111111111111,-5344.0,1479876.9230769232,6034.156669019056,True,-21.79001019367992,21.79001019367992,2026-01-19,loc_012,True
can_001,2026-01-19 03:48:04+00:00,110177,4.2,15.61699,32.52608,1.0,12,3D,0.21,EVENT,REFILL,101325.0,2026-01-19 03:45:39+00:00,0.0402777777777777,8852.0,,,True,36.09378185524975,0.0,2026-01-19,loc_002,True
can_001,2026-01-19 03:49:12+00:00,101325,3.99,13.90502,35.50616,1.4,9,3D,0.01,EVENT,DEPLETED,110177.0,2026-01-19 03:48:04+00:00,0.0188888888888888,-8852.0,468635.29411764705,1910.8472746896923,True,-36.09378185524975,36.09378185524975,2026-01-19,loc_012,True
can_001,2026-01-19 03:49:22+00:00,106418,3.94,13.99783,30.9923,1.8,9,3D,6.86,HEARTBEAT,,101325.0,2026-01-19 03:49:12+00:00,0.0027777777777777,5093.0,,,True,20.766564729867483,0.0,2026-01-19,loc_006,True
can_001,2026-01-19 03:57:55+00:00,110180,3.94,12.49725,30.49347,1.3,14,3D,1.31,EVENT,REFILL,102348.0,2026-01-19 03:56:27+00:00,0.0244444444444444,7832.0,,,True,31.93476044852192,0.0,2026-01-19,loc_009,True
can_001,2026-01-19 04:01:10+00:00,109610,4.15,14.49944,33.10378,1.1,13,3D,0.9,EVENT,REFILL,107497.0,2026-01-19 04:00:48+00:00,0.0061111111111111,2113.0,,,True,8.615698267074414,0.0,2026-01-19,loc_017,True
can_001,2026-01-19 04:08:06+00:00,101325,3.55,12.87492,32.71576,1.3,13,3D,0.43,EVENT,DEPLETED,106695.0,2026-01-19 04:04:50+00:00,0.0544444444444444,-5370.0,98632.6530612245,402.1718779254822,True,-21.896024464831804,21.896024464831804,2026-01-19,loc_005,False
can_001,2026-01-19 04:10:27+00:00,105366,3.93,13.16673,30.21127,0.8,10,3D,0.63,EVENT,SERVICE_STOP,101325.0,2026-01-19 04:08:06+00:00,0.0391666666666666,4041.0,,,True,16.47706422018349,0.0,2026-01-19,loc_004,True
can_001,2026-01-19 04:14:20+00:00,101325,3.98,13.20198,31.19262,0.8,12,3D,0.66,EVENT,DEPLETED,105326.0,2026-01-19 04:10:50+00:00,0.0583333333333333,-4001.0,68588.57142857142,279.6679772826562,True,-16.313965341488277,16.313965341488277,2026-01-19,loc_016,True
can_001,2026-01-19 04:20:03+00:00,109691,3.64,14.19805,32.108,1.5,11,3D,0.1,EVENT,REFILL,102460.0,2026-01-19 04:19:42+00:00,0.0058333333333333,7231.0,,,True,29.484199796126404,0.0,2026-01-19,loc_011,True
can_001,2026-01-19 04:20:22+00:00,110308,3.56,12.89203,33.90758,1.4,10,3D,0.66,EVENT,REFILL,109691.0,2026-01-19 04:20:03+00:00,0.0052777777777777,617.0,,,True,2.5158002038735985,0.0,2026-01-19,loc_015,False
can_001,2026-01-19 04:20:39+00:00,111325,3.66,13.50652,33.99114,0.8,10,3D,0.2,EVENT,REFILL,110308.0,2026-01-19 04:20:22+00:00,0.0047222222222222,1017.0,,,True,4.146788990825688,0.0,2026-01-19,loc_008,False
can_001,2026-01-19 04:21:02+00:00,109012,3.78,13.49347,34.00292,1.5,9,3D,0.31,EVENT,REFILL,111325.0,2026-01-19 04:20:39+00:00,0.0063888888888888,-2313.0,362034.7826086956,1476.18667730355,True,-9.43119266055046,9.43119266055046,2026-01-19,loc_008,True
can_001,2026-01-19 04:23:27+00:00,101976,3.91,14.80758,34.49846,2.8,7,2D,4.52,HEARTBEAT,,109012.0,2026-01-19 04:21:02+00:00,0.0402777777777777,-7036.0,174686.89655172412,712.2809237583043,True,-28.68909276248726,28.68909276248726,2026-01-19,loc_013,True
can_001,2026-01-19 04:24:09+00:00,101325,3.51,12.49508,30.50425,0.9,11,3D,1.06,EVENT,DEPLETED,101976.0,2026-01-19 04:23:27+00:00,0.0116666666666666,-651.0,55800.0,227.52293577981652,True,-2.654434250764526,2.654434250764526,2026-01-19,loc_009,True
can_001,2026-01-19 04:31:37+00:00,102483,4.1,15.61409,32.53873,1.2,14,3D,1.41,EVENT,SERVICE_STOP,107446.0,2026-01-19 04:24:34+00:00,0.1175,-4963.0,42238.29787234043,172.22547552432388,True,-20.236493374108058,20.236493374108058,2026-01-19,loc_002,True
can_001,2026-01-19 04:31:46+00:00,109988,3.75,15.46384,34.3126,0.9,9,3D,0.34,EVENT,REFILL,102483.0,2026-01-19 04:31:37+00:00,0.0025,7505.0,,,True,30.601427115188585,0.0,2026-01-19,loc_013,False
can_001,2026-01-19 04:34:33+00:00,105342,3.65,13.16898,30.20276,1.8,9,3D,5.44,HEARTBEAT,,107139.0,2026-01-19 04:32:27+00:00,0.035,-1797.0,51342.85714285714,209.34906072520752,True,-7.327217125382263,7.327217125382263,2026-01-19,loc_004,True
can_001,2026-01-19 04:36:03+00:00,109174,3.87,13.90317,35.50528,1.4,14,3D,0.94,EVENT,REFILL,105342.0,2026-01-19 04:34:33+00:00,0.025,3832.0,,,True,15.62487257900102,0.0,2026-01-19,loc_012,True
can_001,2026-01-19 04:42:42+00:00,101765,4.09,13.7008,30.80843,1.4,10,3D,1.23,EVENT,SERVICE_STOP,104541.0,2026-01-19 04:39:09+00:00,0.0591666666666666,-2776.0,46918.30985915493,191.30809320756345,True,-11.319062181447505,11.319062181447505,2026-01-19,loc_019,True
can_001,2026-01-19 04:48:06+00:00,107487,3.58,12.89275,33.90566,1.8,9,3D,11.03,HEARTBEAT,,101765.0,2026-01-19 04:42:42+00:00,0.09,5722.0,,,True,23.331294597349643,0.0,2026-01-19,loc_015,False
can_001,2026-01-19 04:51:37+00:00,101325,3.97,13.90083,35.49843,1.1,10,3D,0.97,EVENT,DEPLETED,107487.0,2026-01-19 04:48:06+00:00,0.0586111111111111,-6162.0,105133.64928909951,428.67950780468715,True,-25.125382262996947,25.125382262996947,2026-01-19,loc_012,True
can_001,2026-01-19 04:57:56+00:00,106544,3.76,15.44771,32.91041,1.8,9,3D,0.53,HEARTBEAT,,104580.0,2026-01-19 04:57:50+00:00,0.0016666666666666,1964.0,,,True,8.008154943934763,0.0,2026-01-19,loc_018,False
can_001,2026-01-19 04:58:17+00:00,107876,4.19,13.50887,34.00666,3.8,5,2D,11.19,HEARTBEAT,,106544.0,2026-01-19 04:57:56+00:00,0.0058333333333333,1332.0,,,True,5.431192660550459,0.0,2026-01-19,loc_008,False
can_001,2026-01-19 05:06:12+00:00,102519,4.11,13.90027,35.49425,1.8,9,3D,4.97,HEARTBEAT,,103161.0,2026-01-19 05:05:43+00:00,0.0080555555555555,-642.0,79696.55172413793,324.9604555520405,True,-2.6177370030581044,2.6177370030581044,2026-01-19,loc_012,True
can_001,2026-01-19 05:07:49+00:00,101325,3.75,15.00857,35.00373,0.8,11,3D,0.25,EVENT,DEPLETED,105644.0,2026-01-19 05:07:34+00:00,0.0041666666666666,-4319.0,1036560.0,4226.5443425076455,True,-17.610601427115192,17.610601427115192,2026-01-19,loc_007,False
can_001,2026-01-19 05:08:25+00:00,107611,3.69,13.69375,30.80137,2.5,6,2D,7.57,HEARTBEAT,,107976.0,2026-01-19 05:08:14+00:00,0.0030555555555555,-365.0,119454.54545454544,487.0725604670559,True,-1.488277268093782,1.488277268093782,2026-01-19,loc_019,True
can_001,2026-01-19 05:08:53+00:00,101325,3.76,13.70035,30.80029,0.9,11,3D,0.62,EVENT,DEPLETED,107611.0,2026-01-19 05:08:25+00:00,0.0077777777777777,-6286.0,808200.0,3295.4128440366976,True,-25.63098878695209,25.63098878695209,2026-01-19,loc_019,True
can_001,2026-01-19 05:11:36+00:00,102390,4.11,14.00613,31.00834,1.8,9,3D,11.33,HEARTBEAT,,101325.0,2026-01-19 05:08:53+00:00,0.0452777777777777,1065.0,,,True,4.342507645259939,0.0,2026-01-19,loc_006,False
can_001,2026-01-19 05:17:11+00:00,111173,3.92,13.69413,30.80715,1.5,11,3D,0.07,EVENT,REFILL,102288.0,2026-01-19 05:15:50+00:00,0.0225,8885.0,,,True,36.228338430173295,0.0,2026-01-19,loc_019,False
can_001,2026-01-19 05:20:22+00:00,101325,3.52,15.60691,32.53806,1.4,12,3D,0.74,EVENT,DEPLETED,111173.0,2026-01-19 05:17:11+00:00,0.0530555555555555,-9848.0,185616.75392670155,756.8471108122387,True,-40.15494393476045,40.15494393476045,2026-01-19,loc_002,True
can_001,2026-01-19 05:21:29+00:00,101325,3.71,12.86338,32.9831,1.3,10,3D,1.31,EVENT,DEPLETED,102452.0,2026-01-19 05:21:21+00:00,0.0022222222222222,-1127.0,507150.0,2067.889908256881,True,-4.595310907237513,4.595310907237513,2026-01-19,loc_005,True
can_001,2026-01-19 05:25:21+00:00,111337,4.01,15.60697,32.52384,1.2,9,3D,0.47,EVENT,REFILL,101325.0,2026-01-19 05:21:29+00:00,0.0644444444444444,10012.0,,,True,40.823649337410814,0.0,2026-01-19,loc_002,False
can_001,2026-01-19 05:31:53+00:00,101628,3.69,12.90422,33.90829,1.8,9,3D,0.73,HEARTBEAT,,111337.0,2026-01-19 05:25:21+00:00,0.1088888888888888,-9709.0,89164.28571428572,363.5648754914811,True,-39.5881753312946,39.5881753312946,2026-01-19,loc_015,False
